Time,Temperature (°C),Humidity (%)
2024-01-25 06:04:00,13.9,49.9
2024-01-25 06:05:00,14.1,50.0
2024-01-25 06:06:00,14.0,50.1
2024-01-25 06:07:00,14.0,50.1
2024-01-25 06:08:00,14.1,50.0
2024-01-25 06:09:00,14.0,50.2
2024-01-25 06:10:00,14.1,50.1
2024-01-25 06:11:00,14.0,49.9
2024-01-25 06:12:00,14.0,50.0
2024-01-25 06:13:00,13.9,49.8
2024-01-25 06:14:00,14.0,50.1
2024-01-25 06:15:00,13.7,50.1
2024-01-25 06:16:00,14.1,50.1
2024-01-25 06:17:00,14.1,49.9
2024-01-25 06:18:00,13.9,50.2
2024-01-25 06:19:00,14.0,49.9
2024-01-25 06:20:00,13.8,49.9
2024-01-25 06:21:00,13.8,49.7
2024-01-25 06:22:00,13.9,50.2
2024-01-25 06:23:00,14.0,49.9
2024-01-25 06:24:00,14.1,50.2
2024-01-25 06:25:00,14.0,49.9
2024-01-25 06:26:00,14.0,50.1
2024-01-25 06:27:00,14.0,49.7
2024-01-25 06:28:00,14.0,50.1
2024-01-25 06:29:00,14.0,50.1
2024-01-25 06:30:00,13.9,50.3
2024-01-25 06:31:00,13.8,49.7
2024-01-25 06:32:00,13.8,50.1
2024-01-25 06:33:00,14.2,50.1
2024-01-25 06:34:00,14.0,49.9
2024-01-25 06:35:00,14.1,49.8
2024-01-25 06:36:00,14.0,50.0
2024-01-25 06:37:00,13.8,50.1
2024-01-25 06:38:00,14.0,49.9
2024-01-25 06:39:00,13.9,50.0
2024-01-25 06:40:00,14.1,50.0
2024-01-25 06:41:00,14.1,50.1
2024-01-25 06:42:00,14.1,50.0
2024-01-25 06:43:00,13.9,50.1
2024-01-25 06:44:00,13.9,49.8
2024-01-25 06:45:00,14.1,50.1
2024-01-25 06:46:00,13.9,50.1
2024-01-25 06:47:00,14.0,50.2
2024-01-25 06:48:00,14.0,50.1
2024-01-25 06:49:00,13.9,50.2
2024-01-25 06:50:00,13.8,50.1
2024-01-25 06:51:00,14.1,49.9
2024-01-25 06:52:00,13.8,50.1
2024-01-25 06:53:00,14.1,49.8
2024-01-25 06:54:00,14.0,50.0
2024-01-25 06:55:00,13.9,50.1
2024-01-25 06:56:00,14.1,49.9
2024-01-25 06:57:00,14.1,50.1
2024-01-25 06:58:00,14.0,50.2
2024-01-25 06:59:00,13.8,50.2
